"Name","SI","Handles","VM","WS","PM","NPM","Path","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessName","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"kstrp","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","168","-20",,"False","3/9/19 6:45:50 AM",,"168",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kstrp","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kswapd0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","53","0",,"False","3/9/19 6:45:49 AM",,"53",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kswapd0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kthreadd","0",,"0","0","0","0",,,,"0.07",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2","0",,"False","3/9/19 6:45:49 AM",,"2",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kthreadd","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.0700000","00:00:00.0700000","00:00:00",,
"kthrotld","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","153","-20",,"False","3/9/19 6:45:50 AM",,"153",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kthrotld","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"ktpacpid","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","723","-20",,"False","3/9/19 6:45:55 AM",,"723",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","ktpacpid","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kworker/0:0-kdmflush","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.09",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","15846","0",,"False","3/14/19 7:31:28 PM",,"15846",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/0:0-kdmflush","1","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.0900000","00:00:00.0900000","00:00:00",,
"kworker/0:0H-events_highpri","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6","-20",,"False","3/9/19 6:45:49 AM",,"6",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kworker/0:0H-events_highpri","1","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kworker/0:1-events_power_efficient","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.48",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","14170","0",,"False","3/14/19 7:13:47 PM",,"14170",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/0:1-events_power_efficient","1","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.4800000","00:00:00.4800000","00:00:00",,
"kworker/0:1H-kblockd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.35",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","618","-20",,"False","3/9/19 6:45:54 AM",,"618",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kworker/0:1H-kblockd","1","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.3500000","00:00:00.3500000","00:00:00",,
"kworker/0:2-events","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.11",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","15554","0",,"False","3/14/19 7:24:42 PM",,"15554",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/0:2-events","1","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.1100000","00:00:00.1100000","00:00:00",,
"kworker/1:0-events","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.04",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","15600","0",,"False","3/14/19 7:25:56 PM",,"15600",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/1:0-events","2","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.0400000","00:00:00.0400000","00:00:00",,
"kworker/1:0H-events_highpri","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","18","-20",,"False","3/9/19 6:45:49 AM",,"18",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kworker/1:0H-events_highpri","2","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kworker/1:1H-kblockd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.05",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","482","-20",,"False","3/9/19 6:45:51 AM",,"482",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kworker/1:1H-kblockd","2","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.0500000","00:00:00.0500000","00:00:00",,
"kworker/1:2-mm_percpu_wq","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.73",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","13570","0",,"False","3/14/19 7:04:20 PM",,"13570",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/1:2-mm_percpu_wq","2","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.7300000","00:00:00.7300000","00:00:00",,
"kworker/2:0-rcu_gp","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.26",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","13864","0",,"False","3/14/19 7:11:49 PM",,"13864",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/2:0-rcu_gp","4","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.2600000","00:00:00.2600000","00:00:00",,
"kworker/2:0H-kblockd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","23","-20",,"False","3/9/19 6:45:49 AM",,"23",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kworker/2:0H-kblockd","4","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kworker/2:1-cgroup_destroy","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","16111","0",,"False","3/14/19 7:34:41 PM",,"16111",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/2:1-cgroup_destroy","4","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kworker/2:1H-kblockd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.17",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","448","-20",,"False","3/9/19 6:45:51 AM",,"448",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kworker/2:1H-kblockd","4","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.1700000","00:00:00.1700000","00:00:00",,
"kworker/2:2-mm_percpu_wq","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.07",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","15141","0",,"False","3/14/19 7:18:43 PM",,"15141",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/2:2-mm_percpu_wq","4","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.0700000","00:00:00.0700000","00:00:00",,
"kworker/2:3","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","16112","0",,"False","3/14/19 7:34:41 PM",,"16112",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/2:3","4","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kworker/3:0-cgroup_destroy","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.25",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","13820","0",,"False","3/14/19 7:10:55 PM",,"13820",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/3:0-cgroup_destroy","8","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.2500000","00:00:00.2500000","00:00:00",,
"kworker/3:0H-events_highpri","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","28","-20",,"False","3/9/19 6:45:49 AM",,"28",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kworker/3:0H-events_highpri","8","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kworker/3:1","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","16110","0",,"False","3/14/19 7:34:41 PM",,"16110",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/3:1","8","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"kworker/3:1H-kblockd","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.03",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","488","-20",,"False","3/9/19 6:45:53 AM",,"488",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kworker/3:1H-kblockd","8","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.0300000","00:00:00.0300000","00:00:00",,
"kworker/3:2-rcu_gp","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.06",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","15791","0",,"False","3/14/19 7:28:12 PM",,"15791",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/3:2-rcu_gp","8","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.0600000","00:00:00.0600000","00:00:00",,
"kworker/u8:0-events_unbound","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.47",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","13486","0",,"False","3/14/19 7:03:15 PM",,"13486",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/u8:0-events_unbound","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.4700000","00:00:00.4700000","00:00:00",,
"kworker/u8:1-events_unbound","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.28",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","14753","0",,"False","3/14/19 7:16:37 PM",,"14753",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/u8:1-events_unbound","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.2800000","00:00:00.2800000","00:00:00",,
"kworker/u8:2-flush-253:0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.1",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","15754","0",,"False","3/14/19 7:27:43 PM",,"15754",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","kworker/u8:2-flush-253:0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.1000000","00:00:00.1000000","00:00:00",,
"kworker/u9:0-hci0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"1.14",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","14624","-20",,"False","3/14/19 7:15:54 PM",,"14624",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kworker/u9:0-hci0","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:01.1400000","00:00:01.1400000","00:00:00",,
"kworker/u9:2-rb_allocator","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.06",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","15345","-20",,"False","3/14/19 7:21:56 PM",,"15345",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","kworker/u9:2-rb_allocator","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.0600000","00:00:00.0600000","00:00:00",,
"libvirtd","1436",,"1779019776","40046592","0","0",,"System.Diagnostics.Process (systemd)",,"0.81",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1436","0",,"False","3/9/19 6:45:57 AM",,"1436",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","libvirtd","15","1436",,"System.Diagnostics.ProcessThreadCollection",,"1779019776","1779019776","False",,,,"40046592","40046592",,,"0","","True","00:00:00.4000000","00:00:00.8100000","00:00:00.4100000",,
"mcelog","944",,"2605056","2011136","0","0",,"System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","944","0",,"False","3/9/19 6:45:56 AM",,"944",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","mcelog","15","944",,"System.Diagnostics.ProcessThreadCollection",,"2605056","2605056","False",,,,"2011136","2011136",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"md","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","43","-20",,"False","3/9/19 6:45:49 AM",,"43",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","md","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"migration/0","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"1.91",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","11","0",,"False","3/9/19 6:45:49 AM",,"11",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","migration/0","1","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:01.9100000","00:00:01.9100000","00:00:00",,
"migration/1","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.12",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","15","0",,"False","3/9/19 6:45:49 AM",,"15",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","migration/1","2","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.1200000","00:00:00.1200000","00:00:00",,
"migration/2","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.39",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","20","0",,"False","3/9/19 6:45:49 AM",,"20",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","migration/2","4","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.3900000","00:00:00.3900000","00:00:00",,
"migration/3","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0.14",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","25","0",,"False","3/9/19 6:45:49 AM",,"25",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","migration/3","8","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00.1400000","00:00:00.1400000","00:00:00",,
"mm_percpu_wq","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8","-20",,"False","3/9/19 6:45:49 AM",,"8",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","mm_percpu_wq","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"ModemManager","924",,"323903488","10399744","0","0",,"System.Diagnostics.Process (systemd)",,"0.51",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","924","0",,"False","3/9/19 6:45:56 AM",,"924",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","ModemManager","15","924",,"System.Diagnostics.ProcessThreadCollection",,"323903488","323903488","False",,,,"10399744","10399744",,,"0","","True","00:00:00.3500000","00:00:00.5100000","00:00:00.1600000",,
"nacl_helper","3407","6","10207232","4521984","0","0","/opt/google/chrome/nacl_helper","System.Diagnostics.Process (chrome)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1062","0",,"False","3/13/19 8:23:18 PM",,"1062",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","nacl_helper","15","3407",,"System.Diagnostics.ProcessThreadCollection","6","10207232","10207232","False",,,,"4521984","4521984",,"System.Diagnostics.ProcessModule (nacl_helper)","0","","True","00:00:00","00:00:00","00:00:00",,
"netns","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","30","-20",,"False","3/9/19 6:45:49 AM",,"30",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","netns","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"NetworkManager","1338",,"1039572992","21291008","0","0",,"System.Diagnostics.Process (systemd)",,"16.35",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1338","0",,"False","3/9/19 6:45:57 AM",,"1338",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","NetworkManager","15","1338",,"System.Diagnostics.ProcessThreadCollection",,"1039572992","1039572992","False",,,,"21291008","21291008",,,"0","","True","00:00:05.6000000","00:00:16.3500000","00:00:10.7500000",,
"obexd","3964","8","44863488","7004160","0","0","/usr/libexec/bluetooth/obexd","System.Diagnostics.Process (systemd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3964","0",,"False","3/9/19 6:46:17 AM",,"3964",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","obexd","15","3964",,"System.Diagnostics.ProcessThreadCollection","8","44863488","44863488","False",,,,"7004160","7004160",,"System.Diagnostics.ProcessModule (obexd)","0","","True","00:00:00","00:00:00","00:00:00",,
"oom_reaper","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","33","0",,"False","3/9/19 6:45:49 AM",,"33",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","oom_reaper","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"polkitd","1024",,"2243923968","27955200","0","0",,"System.Diagnostics.Process (systemd)",,"4.36",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1024","0",,"False","3/9/19 6:45:56 AM",,"1024",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","polkitd","15","1024",,"System.Diagnostics.ProcessThreadCollection",,"2243923968","-2051043328","False",,,,"27955200","27955200",,,"0","","True","00:00:01.9000000","00:00:04.3600000","00:00:02.4600000",,
"pulseaudio","1912",,"1529663488","12697600","0","0",,"System.Diagnostics.Process (systemd)",,"0.18",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1912","0",,"False","3/9/19 6:45:58 AM",,"1912",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","pulseaudio","15","1912",,"System.Diagnostics.ProcessThreadCollection",,"1529663488","1529663488","False",,,,"12697600","12697600",,,"0","","True","00:00:00.1300000","00:00:00.1800000","00:00:00.0500000",,
"pulseaudio","3388","49","2143387648","15339520","0","0","/usr/bin/pulseaudio","System.Diagnostics.Process (systemd)",,"397.81",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3388","-11",,"False","3/9/19 6:46:12 AM",,"3388",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","High","0","0","pulseaudio","15","3388",,"System.Diagnostics.ProcessThreadCollection","49","2143387648","2143387648","False",,,,"15339520","15339520",,"System.Diagnostics.ProcessModule (pulseaudio)","0","","True","00:03:27.0400000","00:06:37.8100000","00:03:10.7700000",,
"pwsh","14423","264","4556681216","238051328","0","0","/opt/microsoft/powershell/6/pwsh","System.Diagnostics.Process (code)",,"31.16",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","14423","0",,"False","3/14/19 7:15:02 PM",,"14423",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0","pwsh","15","14423",,"System.Diagnostics.ProcessThreadCollection","264","4556681216","261713920","False",,,,"238051328","238051328",,"System.Diagnostics.ProcessModule (pwsh)","0","","True","00:00:06.0500000","00:00:31.1600000","00:00:25.1100000",,
"rcu_gp","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3","-20",,"False","3/9/19 6:45:49 AM",,"3",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","rcu_gp","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
"rcu_par_gp","0",,"0","0","0","0",,"System.Diagnostics.Process (kthreadd)",,"0",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4","-20",,"False","3/9/19 6:45:49 AM",,"4",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","RealTime","0","0","rcu_par_gp","15","0",,"System.Diagnostics.ProcessThreadCollection",,"0","0","False",,,,"0","0",,,"0","","True","00:00:00","00:00:00","00:00:00",,
